workbook,dropdowns,numbers,booleans,dates,strings,xrefs,total,composite
3.545252.IEVX1GRP3GE25LDV1DS1LQKMX2G1N3SRB.1.xlsx,0,122,0,1,74,0,197,6.62
3.545267.GVDC4DY24YIA2H4FSU2CLJ0P2FFHB25RB.1.xlsx,0,122,0,1,74,0,197,6.62
3.545280.CJCJO2QR30RD0SEIOWZATE0D3P2MBJT1B.1.xlsx,0,122,0,2,74,0,198,6.64
3.545292.BEIPB1EP4J3QLWAG4UCFJVT4SEO2SQAOA.1.xlsx,0,122,0,1,74,0,197,6.62
3.545298.IB3H02LSLE12YF0ROFD1ADJJLQGN1IWOA.1.xlsx,0,122,0,1,74,0,197,6.62
3.545305.PPFQJSSXVAXMQTFXTW0TSZOV2CRBCJP5B.1.xlsx,0,122,0,1,74,0,197,6.62
3.545313.OPSD0JWMCEEFXSLPHOOB0RA0AKS4VYUEA.1.xlsx,0,122,0,1,74,0,197,6.62
3.545316.M3BMULFMVLZIEV5OAO32BVPSS0EAIJO1B.1.xlsx,0,122,0,2,74,0,198,6.64
3.545324.JD4VYGCWARQSKG0GBJZZCAQKSA1I4HYLB.1.xlsx,0,122,0,1,74,0,197,6.62
3.545336.GKA1V5SMU5G2IAQWRPA4WIRHLADBSM1WB.1.xlsx,0,122,0,2,74,0,198,6.64
3.545340.MTYLDBOR2KSI3WMYLYPRNTLIXYX3W2VHB.1.xlsx,0,122,0,1,74,0,197,6.62
3.545343.ERSRRYAS0BYCOAKMVO2024B3DZ4GXLWZA.1.xlsx,0,122,0,1,74,0,197,6.62
3.545362.D52JU1MNGEQW020SNEXSDXCSC044VZR5A.1.xlsx,0,122,0,1,74,0,197,6.62
3.545363.KRODFCPLFHFYRNZA5E4GWR50GV4LMBW1B.1.xlsx,0,122,0,2,74,0,198,6.64
3.545372.H0S0GJDNHAX2DFXV1Y5M1GU1RS1021N4B.1.xlsx,0,122,0,2,74,0,198,6.64
3.545380.K3WMS5PUOJQGBQTZACTOFSTAACQE0JHIB.1.xlsx,0,122,0,1,74,0,197,6.62
3.545391.PZW0KXRZPQ3VKLYYSBQRBSYXIKZALCEUA.1.xlsx,0,122,0,1,74,0,197,6.62
3.545402.GH5XBTLJFNFYSRXDMX5Z2OXLGQSA0DOVA.1.xlsx,0,122,0,1,74,0,197,6.62
3.545403.N4MIBZDWCTGAZFWBRE0ZH3F3UH1YK2RJB.1.xlsx,0,122,0,1,74,0,197,6.62
3.545427.KH5V5EQ1EUK5BIELNAHFLTRB31GRAFZVB.1.xlsx,0,122,0,2,74,0,198,6.64
3.545427.KH5V5EQ1EUK5BIELNAHFLTRB31GRAFZVB.2.xlsx,0,122,0,2,74,0,198,6.64
3.545439.AGIMPTRHAVWMNVNKWHGLKWXZILEHMZVOA.1.xlsx,0,122,0,1,74,0,197,6.62
3.545449.FTGX14H3AUUI2O1WZWPBPTMJHWOSZ2GVB.1.xlsx,0,122,0,1,74,0,197,6.62
3.545462.P5G0I3HEWVBGJME1XIVR1ZA5EWHPQWTNB.1.xlsx,0,122,0,2,74,0,198,6.64
3.545462.P5G0I3HEWVBGJME1XIVR1ZA5EWHPQWTNB.2.xlsx,0,122,0,1,74,0,197,6.62
3.545477.M2KSXCMIVZJVTCT3R1B4FPLLMCRRIPR5B.1.xlsx,0,122,0,2,74,0,198,6.64
3.545487.B22XIC4GMZXWAOJBQ0UIVVYL2QFIMHHNA.1.xlsx,0,122,0,1,74,0,197,6.62
3.545487.B22XIC4GMZXWAOJBQ0UIVVYL2QFIMHHNA.2.xlsx,0,122,0,1,74,0,197,6.62
3.545534.PBBWKIVM5ZDFPJSW1TJMFAHY22NPRAEEA.1.xlsx,0,122,0,2,74,0,198,6.64
3.545565.OJYBRMCBEOKOHDOJWF1MMFRYVVMAPKLRB.1.xlsx,0,122,0,1,74,0,197,6.62
3.545566.D4Z4H2MUFHBICMFHU1KWCAKC1I4HI1S0A.2.xlsx,0,470,0,7,211,0,698,7.14
3.545572.FBPZF2LL0AJFQTHI1TMC2U1ONF1QEH01A.1.xlsx,0,122,0,1,74,0,197,6.62
3.545592.JFRQZH2QDJO43FMA0BH3XSM2OE3PZX5NB.1.xlsx,0,122,0,1,74,0,197,6.62
3.545637.NKXW0AL4GW1OUC1ISEVGGF2NEJD1GH0LB.1.xlsx,0,122,0,2,74,0,198,6.64
3.545743.CKEGKDIL4WP2SG13PGPEH44BHWYUO4G2A.1.xlsx,0,122,0,2,74,0,198,6.64
3.545758.JTK5KXB12KWSQ3N5KMIIF2COFLVA5Y43A.1.xlsx,0,122,0,1,74,0,197,6.62
3.545777.MBWMDNFJZXBHLSZH1ZR4W2S4TFL4WDDNA.1.xlsx,0,122,0,1,74,0,197,6.62
3.545869.ENQZSGA3BDI30O2D5IGDOHPGDJTBK5EJB.1.xlsx,0,122,0,1,74,0,197,6.62
3.546002.BSI22RHG5SJN25ZH0JJCV3203KHTVCZYA.1.xlsx,0,695,0,197,17,0,909,9.83
3.546014.BKJEURFK1OIIAAYBQHBPEDLHF3VZS4FFB.1.xlsx,0,36944,0,0,25283,0,62251,6.34
3.546050.F1GK4XCL41IMPHT3DTFZLRPMTFAVTEDNB.1.xlsx,0,4321,0,314,1928,0,6563,7.36
3.546096.KF3UC3ZUYQXFDHKYL2VS4AFGX0QJ3BKWA.1.xlsx,0,122,0,0,67,0,189,6.81
3.546433.KMOWAY0BPWNN4VGBH350J3VAA13ZPQSDB.1.xlsx,0,122,0,0,67,0,189,6.81
3.546479.C2ZC0ZOFK0GN4Z1X5W4LLEGACMIH5SRGA.1.xlsx,0,77046,0,19310,38,0,96394,10.00
3.546717.NVA0Y0WY0V4FRNVW4RXCQIPCDSQIHGX4A.1.xlsx,0,4321,0,314,1928,0,6563,7.36
3.547013.A2JDCYRJYBPW02YPVI3D25WW5AEFV2P5A.1.xlsx,0,695,0,197,17,0,909,9.83
3.547017.MI11BMNGOLXPNBQPSPPJ3OEJCPGEDY4OB.1.xlsx,0,36944,0,0,25283,0,62251,6.34
3.547171.D0BTXBRA3IBKGQOOJRZ25VT4RUIE43Q5B.1.xlsx,0,4321,0,314,1928,0,6563,7.36
3.547387.PNDKW5BVR41YTY0WIWJODTRUXGGCZN1BB.1.xlsx,0,122,0,0,67,0,189,6.81
3.548191.L2EGNHEPJE3IKVTISG1L1RAPOYLCI4AOB.1.xlsx,0,80474,0,0,3415,0,83889,9.63
3.548545.K5WC1LVDQKHLNDQRRMRP4W0VULE3BZG0A.1.xlsx,0,4061,0,2659,13316,0,20036,4.02
3.548549.PE21GXF25ITKLKWIO4VJHLLISU20ATBZA.1.xlsx,0,80212,0,0,4366,0,84578,9.54
3.548699.JEWNEE4P1PYVZCL5WOAGL0KN2B5NDAVBB.1.xlsx,0,4061,0,2659,13316,0,20036,4.02
3.548703.OWXOPTSTQIPZKRKJWNYLMPRUF2QCM3MZA.1.xlsx,0,4061,0,2659,13316,0,20036,4.02
3.548848.NOZCNRME5X0OUDC0WY4GVFMVCZAJGPGUB.1.xlsx,0,80212,0,0,4366,0,84578,9.54
3.548945.LRLWXHSFR0LOGPFXDQHOJDNMCQE5XDBEA.1.xlsm,0,1964084,0,0,522615,0,2486699,8.11
3.54907.MFLGDC5DYDS0UMBPAM1K1BQ0NF05SNNPA.1.xlsx,0,40094,0,0,10049,0,50143,8.20
3.54909.KVYG5YLNT30Q2RDIN2FF3FW3WYII1HJ0A.1.xlsx,0,40094,0,0,10049,0,50143,8.20
3.549099.NU3RBCTPWVFG0CR1PR4J4AGSZ4WYO2D3A.1.xlsx,0,80474,0,0,3415,0,83889,9.63
3.55002.IXPKRTIHZMD14XJQC3EBCAG2ONOA0FWJB.1.xlsx,0,120,0,0,235,0,367,3.91
3.550177.PCHCGLZ1CMBEMLAG41D4MSPXZIL003YWB.1.xlsx,0,264,0,101,82,0,457,8.17
3.550872.NZ1F4AYTQPAZZLGYVN2FVENSOXI11ORFA.1.xlsx,0,80474,0,0,3415,0,83889,9.63
3.551045.AT5N51F4UKMH2IIU0EEAOJ32HCLPYMPWB.1.xlsx,0,80212,0,0,4366,0,84578,9.54
3.551138.JI1L4X5U0OFXZQCFT5DPUD2VIU3ZXMX0A.1.xlsx,0,4061,0,2659,13316,0,20036,4.02
3.551179.GNIIG41LUJGVQCGRQSEHQBYBXVX1O0R4B.1.xlsx,0,80212,0,0,4366,0,84578,9.54
3.551278.IKF05SX050RDGKWGGHWTKI5IGQPSDGRSB.1.xlsx,0,4061,0,2659,13316,0,20036,4.02
3.551301.B5ENFQ0W1Z0IPRMDBS4J4BGSD3RIVYFYB.1.xlsx,0,4061,0,2659,13316,0,20036,4.02
3.551386.OIRBNRCJQ2LMZBJCODOI3ZUYRLPOJVSBB.1.xlsx,0,80212,0,0,4366,0,84578,9.54
3.551540.MBBY1ZYVUHCDORLNOAWKEPB2M4DT2U01A.1.xlsm,0,1964084,0,0,522615,0,2486699,8.11
3.551725.EYRTMW54MVULC3KQO53W4HCKXHMHZ1ZKB.1.xlsm,0,1964084,0,0,522615,0,2486699,8.11
3.551757.FGTJZSSEI5J4SNBB0EMQBBG3VOIT04ZVA.1.xlsx,0,4061,0,2659,13316,0,20036,4.02
3.551758.BVZR2KI4SC1YPKODBMKO50WKLOEHSZLPA.1.xlsx,0,4061,0,2659,13316,0,20036,4.02
3.551879.BY05JXYFHH0VCU00DGMNBDLCUECLNHQ3A.1.xlsx,0,80212,0,0,4366,0,84578,9.54
3.551891.CQBW5S5YMYGKSNJESV4OOXR5ZHSP5ZN5A.1.xlsx,0,4061,0,2659,13316,0,20036,4.02
3.552069.LNPK3DUQBUFKG1GQBBOQ1CAHHVQZYTP5B.1.xlsx,0,7998,0,40,289,0,8328,9.69
3.552198.HT3BBDNMCNTFA3VR03PGRLYCPTKH0NLJB.1.xlsm,0,347,0,18,111,0,483,7.79
3.552430.DSHYOVCPEN0UCU0MLEFWEATYWFS3EQDIB.1.xlsx,0,217778,0,108889,326697,0,653364,5.50
3.552767.JKSJEQZBNNP3QQPUOYY0JOZXZL5ZUHGAB.1.xlsx,0,4061,0,2659,13316,0,20036,4.02
3.552770.DESKULJ1TPOCBC0KJFBTNXDHV1RW1HS0A.1.xlsx,0,80212,0,0,4366,0,84578,9.54
3.552899.N54TFGTGHRW5FDAZVSFTM5K1PTVGY1S4A.1.xlsx,0,4061,0,2659,13316,0,20036,4.02
3.552906.PD0GA21GDR5QNEF1LDJSL2KNHN1LTMZQA.1.xlsx,0,4061,0,2659,13316,0,20036,4.02
3.552976.AR1HUGT2ETAXDKWTOMTAMLHOD5N1NUDXA.1.xlsx,0,80212,0,0,4366,0,84578,9.54
3.553000.KY3LASRP4EQBUFQMIIDH2KQG2AGQUYZXA.1.xlsm,0,1964084,0,0,522615,0,2486699,8.11
3.553137.PYEZA0MYFCZJU2G0CDKU3WCUB5J45GWZB.1.xlsx,0,80474,0,0,3415,0,83889,9.63
3.553457.N3CRV5ZOILY4QWN2ZNKVZAI3Z3ZENIRGB.1.xlsx,0,217778,0,108889,326697,0,653364,5.50
3.553474.PFK5KHTYP2XQM4I2JLPMCFIS0RAP1NJNB.14.xlsx,0,3299,0,1468,73,0,4840,9.86
3.553474.PFK5KHTYP2XQM4I2JLPMCFIS0RAP1NJNB.17.xlsx,0,1087,0,546,24,0,1659,9.86
3.553474.PFK5KHTYP2XQM4I2JLPMCFIS0RAP1NJNB.26.xlsx,0,224,0,225,7,0,456,9.86
3.553474.PFK5KHTYP2XQM4I2JLPMCFIS0RAP1NJNB.9.xlsx,0,7846,0,1620,120,0,9586,9.89
3.553527.KMMDBAL2FAQISFBQDN5EESJ5RGTQDGTHB.14.xlsx,0,3299,0,1468,73,0,4840,9.86
3.553527.KMMDBAL2FAQISFBQDN5EESJ5RGTQDGTHB.17.xlsx,0,724,0,363,12,0,1100,9.89
3.553527.KMMDBAL2FAQISFBQDN5EESJ5RGTQDGTHB.26.xlsx,0,224,0,225,7,0,456,9.86
3.553527.KMMDBAL2FAQISFBQDN5EESJ5RGTQDGTHB.9.xlsx,0,7846,0,1620,120,0,9586,9.89
3.553956.KQBIWLCR4233AU4BUNYX2YNFYENLPWCFB.14.xlsx,0,3299,0,1468,73,0,4840,9.86
3.553956.KQBIWLCR4233AU4BUNYX2YNFYENLPWCFB.17.xlsx,0,1087,0,546,24,0,1659,9.86
3.553956.KQBIWLCR4233AU4BUNYX2YNFYENLPWCFB.26.xlsx,0,224,0,225,7,0,456,9.86
3.553956.KQBIWLCR4233AU4BUNYX2YNFYENLPWCFB.9.xlsx,0,7846,0,1620,120,0,9586,9.89
3.554710.HGTVLQPGHAJEBNCK00B5CXFDWYJFNKEEA.1.xlsx,0,1096,0,144,167,0,1425,8.82
3.554747.FJBMW0GBODIS4PTH4KYHKL21JPW4BCHTA.2.xlsm,0,6711,0,0,1123,618,8518,15.27
3.554747.FJBMW0GBODIS4PTH4KYHKL21JPW4BCHTA.4.xlsx,0,5576,0,0,1069,494,7276,14.60
3.554753.NCVUZNAXOFPOO1GYEY0FAOLKEKIO0Y5RA.1.xlsm,0,6649,0,0,1123,599,8482,15.03
3.554753.NCVUZNAXOFPOO1GYEY0FAOLKEKIO0Y5RA.2.xlsx,0,5535,0,0,1070,494,7279,14.54
3.554788.MYW1IVJDRYGLHIX54QBFYJV0WG1VPI2BB.1.xlsx,0,523,0,38,696,0,1281,4.92
3.554807.BWRNDK0F1M43PWSYQDFIAMPOG2GS55Z3B.1.xlsx,0,242,0,24,55,0,321,8.46
3.554899.AVP1HWMZ5Y4RI5QX5MQI1AMWUOPCY5XYB.1.xlsx,0,804,0,6,192,0,1126,7.36
3.555220.OA0UCU4D2JAX1L0U4WTZ3RQ2RKTUR0BGA.1.xlsx,0,237,0,0,371,0,627,4.37
3.555461.F45FVTXZAJ0LASBAR5BOPSUA53FYOO2DA.1.xlsx,0,659,0,0,240,0,947,7.21
3.555489.E31USUA3XFZFYSBOR2FUTLABPO0RLYJOB.1.xlsx,0,237,0,0,371,0,627,4.37
3.555534.NRU3IBHC0XHWV0U01IBX3U2ZD2BDGC1GB.2.xlsm,0,6711,0,0,1123,618,8518,15.27
3.555534.NRU3IBHC0XHWV0U01IBX3U2ZD2BDGC1GB.4.xlsx,0,5576,0,0,1069,494,7276,14.60
3.555809.DSWDKXYVTZQOGGJLJANQGB2ROHMVGZGCA.1.xlsx,0,233,0,0,320,0,553,4.79
3.555908.HI3PIL31KAF3NIJP115ROHMLPKC1LXJFA.1.xlsx,0,168,0,0,90,0,287,6.17
3.55607.NT2VPDQURBBGZYV1G3QTNLQMABRCEJLMB.1.xlsx,0,1101,0,7,944,0,2052,5.86
3.55612.PGA03PCLCVRM3EH1CVH5YYQ5EBMJ3L4KA.1.xlsx,0,1101,0,7,944,0,2052,5.86
3.55621.GIHPHBUJW22WVC1LTLL5OEB3M1AJEAAPA.2.xlsx,0,985,0,7,904,0,1896,5.71
3.55821.NRKIV344UDBNDYJCMNXGNUHI4JGYV5RUB.1.xlsx,0,873,0,0,722,0,1598,5.91
3.558332.OC25MKNLEDAGIIEZNCYQMLZNNG0FDUDOA.1.xlsm,0,47556,0,584,1716,0,49856,9.69
3.55838.BHZPIYRWZ1XGFOLEQZ2QVUOFQULHK1OWA.1.xlsx,0,1088,0,0,787,0,1881,6.20
3.55936.M3CBVZWJIX02RDCC54GD05ZFT15V5SD2B.1.xlsx,0,1050,0,0,797,0,1856,6.09
3.55992.EJ14YAZFQQPTUOFXBURF13NDZBODALTFA.1.xlsx,0,1060,0,0,888,0,1965,5.85
3.56036.GBDD2KZW4HR0KGPYDYRN0CNDBBPPRHFKA.1.xlsx,0,1060,0,0,894,0,1974,5.82
3.56064.CUD3XOYD4SQLLIIRBCW0MKDGZUMXFESPA.1.xlsx,0,1509,0,39,1219,0,2819,5.92
3.56359.IUBRZTQFDXJLOQ5QESQBR1S4NH45DLQNB.3.xlsx,0,897,0,2,233,0,1132,8.15
3.56359.IUBRZTQFDXJLOQ5QESQBR1S4NH45DLQNB.4.xlsx,0,2502,0,0,1361,0,3872,6.81
3.565201.J0QV45YVNXFH3PZFB1MCVKNAA1VCF43RA.1.xlsm,0,47556,0,584,1716,0,49856,9.69
3.56789.IEKO4RPY5L4Y3Z0QQTHHOMEICY4L0HTQA.1.xlsx,0,1320,0,39,942,0,2332,6.23
3.56803.EH3MJVPAC0SG44WAN2LQWUKRDPEJFK01A.1.xlsx,0,1320,0,39,942,0,2332,6.23
3.56807.IOZHINEJKY350SOEY2USGGN3BA34ZONIB.1.xlsx,0,1330,0,39,953,0,2353,6.22
3.56809.HXK2431USP1AB4KXGPOSAOCNUCCVB4NVB.1.xlsx,0,1320,0,39,942,0,2332,6.23
3.57454.CQIEOEABZW5LCLM3AQ20VHPBZ1FWDQFZA.1.xlsx,0,424,0,0,200,0,624,7.12
3.57462.GAYEA0YYJ0FBOTVCP1OFYSQEAILSR01XB.1.xlsx,0,424,0,0,200,0,624,7.12
3.57606.MXOC5B4Y0GDUPN0YKNYM0Q4BBTNQOJNJA.1.xlsx,0,1088,0,0,787,0,1881,6.20
3.57611.FDMMSAJQ01IE0OI53GZWQGFASVRD1CMEB.2.xlsm,0,7311,0,2751,267,0,10379,9.72
3.57615.KSAVMYTDTMMBNLW32WN55Y33KJ2RFY0IB.1.xlsx,0,1045,0,110,26,0,1181,9.80
3.57616.HPZ0KCN3GNBRUDMD3QO2LFWLVDW2LYOMB.1.xlsx,0,1045,0,110,26,0,1181,9.80
3.57623.AP2NEPSVST1RLIL1BR2OGWWDOMHNMHM0A.1.xlsx,0,247,0,0,72,0,319,7.97
3.57668.JCG5DORTU5CILDZ11BKRMBIMJ5X0MAX0A.1.xlsx,0,1448,0,39,994,0,2520,6.30
3.57777.BTGYURO0NNUZHY1YRFURBCD1ACNMKNVBB.1.xlsx,0,2004,0,187,1229,0,3459,6.69
3.58382.P3EMAU0QCUDNZRGHRO0UBEOANZH5Q15FB.1.xlsx,0,1045,0,110,26,0,1181,9.80
3.58556.EYTMSG0A5NATUFHYJTOQ41CM2OJWM0BJA.1.xlsx,0,2034,0,187,1251,0,3511,6.68
3.58807.LQX2KVLGSUKGJWKN3L2MOSRLZYITKJSWA.1.xlsx,0,424,0,0,200,0,624,7.12
3.58996.FBBRJI0HVFLWN5R2EGZFPLEHFWZIZLQHB.1.xlsx,0,424,0,0,200,0,624,7.12
3.591725.NSTEJSSFZPWZDCYZJXIJBFSJ0SCTBZQTA.1.xlsx,0,1899,0,416,188,0,2508,9.31
3.591771.IINFDCDDEUN5V2JDJ3IAPPQWGTXD4PHAB.1.xlsx,0,883,1,200,661,2621,4111,66.55
3.596964.GXYMXFO1AGRAOGBFGS2YVYQIMFFTKRYFB.1.xlsx,0,1248,0,624,143,0,2019,9.34
3.596970.KHZV1MEBIQUFDVRQWSJQZTTJWAEPED1VB.1.xlsx,0,8821,0,640,283,0,9755,9.73
3.597168.GB1CEEY4R4HX5P5MBGT3ZDFY4HKHICR5B.1.xlsx,0,395,0,20,46,77,538,22.11
3.597219.HTRK5ANUKH2EPYEHZFTROJBENJGZYGNAB.1.xlsx,0,395,0,20,46,77,538,22.11
3.597342.JDSV1X234MRRB3QICFQTQWXDF055PMEJA.1.xlsx,0,1248,0,624,143,0,2019,9.34
3.597346.CWGELDG425KZQFOKSXW1ADNL5CUM0C0IA.1.xlsx,0,8821,0,640,283,0,9755,9.73
3.597378.M32WX010RPMHKKEDMFNV3XGNMWZSHKI1B.1.xlsx,0,1248,0,624,143,0,2019,9.34
3.597534.KERNTXV5WJPKJLYQCEON0QVMSKOEJGT2A.1.xlsx,0,395,0,20,46,77,538,22.11
3.597550.EMTILZLMHEX4WU4FA0JJCH1BC3MSIFXDA.1.xlsx,0,8821,0,640,283,0,9755,9.73
3.600981.PT3CRW2MLMMDCEZZT3OPITMAIVBS3WCKA.1.xlsx,0,5119,0,2555,748,0,8440,9.18
3.600995.FJB0F4DAKXIJZRTTBWQ35KODFM1GCRRFB.1.xlsx,0,5119,0,2555,721,0,8413,9.21
3.601009.GWZPG52FNRGHYDGV4TU3MNJBJGPRBDWFA.1.xlsx,0,1609,0,728,389,0,2730,8.70
3.601318.AJDSGZFMMFFLRHNZDNLUM5OK2M5DXZBXA.1.xlsx,0,1551,0,707,407,0,2670,8.61
3.601323.DHIWSYOG43X34OY2TAXHF4DRRKJE3SD1B.1.xlsx,0,1549,0,706,408,0,2668,8.60
3.601334.NI1LCAI33IA5055FI5WXZMQPXLHM0JUEA.1.xlsx,0,1541,0,703,411,0,2660,8.59
3.601337.LG5ZVML0A0NWZ1OFYQAIRCNS3AHDH5C5A.1.xlsx,0,5119,0,2555,669,0,8361,9.26
3.601341.OL3TGE4ATLAJIE5YMPFCGXTAR4XDCDXZA.1.xlsx,0,1538,0,702,413,0,2659,8.58
3.601342.AVS3AGA550Z3IPJTE5GM55HUXKRRHTCOB.1.xlsx,0,954,0,72,55,0,1081,9.54
3.601350.ETAPVNUAAECRT3SCHCL2TLX0RPKZ5OD3A.1.xlsx,0,1603,0,725,392,0,2724,8.69
3.601359.LMFZOZXZDZKO3QQL3FBDXWNTBLSR25CIA.1.xlsx,0,1601,0,724,392,0,2721,8.69
3.601368.CHAUFSO5CU1HK5MIA3XJA31SDHFS3SSGB.1.xlsx,0,1578,0,723,397,0,2704,8.66
3.601416.M22JOUJDDUNWAXLA0OTX3MPJUDP43XYIB.1.xlsx,0,1553,0,708,406,0,2672,8.61
3.601427.MB143ZLXLCDIXRIJVNXL31RZPQUAPIRMB.1.xlsx,0,1617,0,732,385,0,2738,8.72
3.601435.FB14CI4A0D0FY4KNUFMHAQUECJ24PNVTA.1.xlsx,0,1615,0,731,386,0,2736,8.72
3.601449.FCIANKLAPE3WNCLQDBGKN5FO5I24LRMIA.1.xlsx,0,1613,0,730,387,0,2734,8.71
3.601493.MOIW1GP0R2GLS5LDMKCUPAJ2WZ2ZNTQZB.1.xlsx,0,1468,0,668,384,0,2526,8.61
3.601509.BQMDAACCHAUZSJVCIO2NIK3BUE2N4050A.1.xlsx,0,1470,0,669,383,0,2528,8.61
3.601518.OSWE4YDTY1ED0QUVV5U5M2BBPBQ1TBHPA.1.xlsx,0,1562,0,713,401,0,2682,8.63
3.601679.DNOQFUICJNA4HOVF15BWK3ZT1L3KG3GZA.1.xlsx,0,716,0,361,25,0,1102,9.80
3.601679.DNOQFUICJNA4HOVF15BWK3ZT1L3KG3GZA.2.xlsx,0,1516,0,761,25,0,2302,9.90
3.601844.OB43OJGFQUWR5YCSO3PY0KRXWF2TPDBPA.1.xlsx,0,1472,0,670,382,0,2530,8.62
3.601848.JC0NZROCNPB0XINMG13GJC5QH5BOIMMGA.1.xlsx,0,1568,0,716,398,0,2688,8.65
3.601853.EPOJ515YHX0WH5APSTYHLHYDIGWD2XLCA.1.xlsx,0,1566,0,717,402,0,2692,8.63
3.601863.EDUY2OU10D3XZO5BKI1R4QW3PFRCD0Z0B.1.xlsx,0,1566,0,717,402,0,2692,8.63
3.601867.NNEELIG5ZLLXKMPRKDP32WURB3TJNP4SB.1.xlsx,0,1568,0,718,401,0,2694,8.63
3.601877.EDXUFZ1KEMD3KHS35NS3Z4CUVG34BAOUB.1.xlsx,0,1609,0,728,389,0,2730,8.70
3.601893.B4A2J1PX35X1IQCHSD3H4F5PRWHGD0BNA.1.xlsx,0,1611,0,729,388,0,2732,8.71
3.601971.AM4WUVK3HSIAHZ21Z2DEU13B1ZQ3OKE3B.1.xlsx,0,1910,0,85,54,0,2049,9.76
3.601972.IUI1WRFCHX1MLV4Q1VVZUGDGXZ15RDZ4B.1.xlsx,0,1910,0,85,54,0,2049,9.76
3.601990.PLYTLASAYULTVKS534XG1OGKPJLMKLWQA.1.xlsx,0,141452,0,384,8869,0,150705,9.47
3.602086.LOBE2RZKTWRMJFXB3XJC3HK0HHNBQYV0B.1.xlsx,0,1576,0,722,397,0,2702,8.65
3.602107.CP3VNDOG2U4TSPI3UVYEI21FK4NNATOUA.1.xlsx,0,1230,0,54,65,0,1349,9.57
3.602111.MTXEX3NXRYLYPPC2NA2EAE2LYFR0YAF4B.1.xlsx,0,433,0,0,99,0,532,8.33
3.602798.A5CEXAAHGWQYTEN42MYLFK2PJ15N3W1GA.1.xlsx,0,879,0,0,231,3,1144,8.15
3.602833.MULZLR1RQIREEA5HSENUEXZKDR3VXWK4B.1.xlsx,0,585,0,9,206,0,800,7.68
3.603182.CR5EIDHTGIECYF5E2PCHNF3DRNPLX1L5B.1.xlsx,0,782,0,113,1405,0,2300,4.50
3.603863.AJXPFO2YSOFQ3S1UKXCKQLMX4IDPNYL3B.1.xlsm,2,3988,0,88,790,0,4928,8.47
3.604879.HDZFUEQYFLCNS50ZKNLQJ1Y0WPE5R42RB.1.xlsx,0,257,0,111,596,0,974,4.39
3.60649.EU4C2PUW0PNYNOD3HQ4I30GPAHCV4P5XA.1.xlsx,0,909,0,0,804,0,1751,5.65
3.60649.EU4C2PUW0PNYNOD3HQ4I30GPAHCV4P5XA.11.xlsx,0,879,0,2,233,0,1114,8.12
3.60649.EU4C2PUW0PNYNOD3HQ4I30GPAHCV4P5XA.12.xlsx,0,2501,0,0,1362,0,3872,6.81
3.60649.EU4C2PUW0PNYNOD3HQ4I30GPAHCV4P5XA.3.xlsx,0,2428,0,0,1265,0,3693,6.92
3.606779.DUG20KQTJAAGXPWSDGEWC3YLYZ5JXOMDB.1.xlsx,0,731,0,2,226,0,959,7.88
3.606797.KUDCCD4I3QTBQCL42CIMZKT4AFKYNKREA.1.xlsx,0,1264,0,4,346,0,1614,8.07
3.606799.NHXZVTA3ZXJBPWY3DPSSZHH05C1JSDHMB.1.xlsx,0,1732,0,5,464,0,2201,8.10
3.606800.ATK4NZ1TLU3HMAYZEGN0QQFXKBL5SLLOB.1.xlsx,0,1708,0,5,463,0,2176,8.09
3.606806.P3U0A5IRZ32SFIJXLQV1AI1UYXKOCC21A.1.xlsx,0,1732,0,5,464,0,2201,8.10
3.606809.IQOBRVHZORGWBZARHCEQFYX0QKRYEYDQB.1.xlsx,0,2168,0,7,580,0,2755,8.11
3.607025.AKF2PZTI4KA2DPIT1RSL1BV2XBVMFD5AB.1.xlsx,0,6969,0,29,1856,0,8854,8.11
3.607159.PVK02HFNAEXDMNSGJFT1CBFIIKY4CMAIA.1.xlsx,0,6094,0,25,1624,0,7743,8.11
3.607185.P3A2BT1YSSEKKIB4WVDUBXMXYOXN45MZA.1.xlsx,0,5221,0,21,1392,0,6634,8.11
3.607194.EMEIOGFLSLWG0V351F33C3HJPXKGGAZ2A.1.xlsx,0,4784,0,19,1276,0,6079,8.11
3.607321.PY3YETIZH4T5LNVFRK0CYNMS1GHM5E4XA.1.xlsx,0,7841,0,33,2088,0,9962,8.11
3.607357.NTINHZ4Q20YVPOZUTS2KHJWOYWVTYOMEA.1.xlsx,0,7405,0,31,1972,0,9408,8.11
3.607433.ERKI4O3GHDKSKEOIOUDRGYH2OIL3BXBGB.1.xlsx,0,3040,0,11,812,0,3863,8.11
3.607465.AVT5S2AZLG2PW1EARJF1JSF51QCQEFY2A.1.xlsx,0,4348,0,17,1160,0,5525,8.11
3.607816.K1FRDM2F3UITZR5GHKPA14KS1R1ZTW02B.1.xlsx,0,3912,0,15,1044,0,4971,8.11
3.608050.MURFRIQBAWG2QVNNRRLBOZRU4UE5VSOFB.1.xlsm,0,14963,0,351,1203,0,16518,9.34
3.60852.ARER5HUOSSFJN2SZL1KQKVNLM0ZW2TUFA.3.xlsx,0,897,0,2,233,0,1132,8.15
3.60852.ARER5HUOSSFJN2SZL1KQKVNLM0ZW2TUFA.4.xlsx,0,2502,0,0,1361,0,3872,6.81
3.608707.ICFGVFAM2BCGZGE4EE1SVJRPQU0FZ2TBB.1.xlsm,0,13994,0,234,810,0,15039,9.51
